aq1_1,aq1_2,aq2_1,aq2_2,aq3_1,aq3_2,aq4_1,aq4_2,aq5_1,aq5_2,aq6_1,aq6_2,aq7_1,aq7_2,aq8_1,aq8_2,aq9_1,aq9_2,aq10_1,aq10_2,aq11_1,aq11_2,aq12_1,aq12_2,aq13_1,aq13_2,aq14_1,aq14_2,aq15_1,aq15_2,aq16_1,aq16_2,aq17_1,aq17_2,aq18_1,aq18_2,aq19_1,aq19_2,aq20_1,aq20_2,aq21_1,aq21_2,aq22_1,aq22_2,aq23_1,aq23_2,aq24_1,aq24_2,aq25_1,aq25_2,aq26_1,aq26_2,aq27_1,aq27_2,aq28_1,aq28_2,aq29_1,aq29_2,aq30_1,aq30_2,aq31_1,aq31_2,aq32_1,aq32_2,aq33_1,aq33_2,aq34_1,aq34_2,aq35_1,aq35_2,aq36_1,aq36_2,aq37_1,aq37_2,aq38_1,aq38_2,aq39_1,aq39_2,aq40_1,aq40_2,aq41_1,aq41_2,bq8_1,bq8_2,bq8_3,bq9,bq10,bq11,bq12_1,bq12_2,bq12_3,bq12_4,bq12_5,bq13,bq14,bq15_1,bq15_2,bq15_3,bq16,bq18_1,bq18_2,bq18_3,bq18_4,bq18_5,bq18_6,bq18_7,bq19,bq20,bq21,bq22,bq23,bq25,bq26,bq27,bq28,bq29,bq35,bq37,bq41_1,bq41_2,bq41_3,knowcode,bq1__1,bq1__2,bq1__3,bq1__4,bq1__5,bq1__6,bq1__7,bq1__8,bq1__9,bq1__10,bq1__11,bq1__12,bq1__13,bq1__14,bq1__15,bq1__16,bq1__17,bq1__18,bq1__19,bq1__20,bq1__21,bq2__1,bq2__2,bq2__3,bq2__4,bq2__5,bq2__6,bq3__1,bq3__2,bq3__3,bq3__4,bq3__5,bq3__6,bq4___1,bq5___1,bq5_1__1,bq5_1__2,bq5_1__3,bq5_1__4,bq5_1__5,bq5_1__6,bq6__1,bq6__2,bq6__3,bq6__4,bq6__5,bq6__6,bq6__7,bq7__1,bq7__2,bq7__3,bq7__4,bq7__5,bq7__6,bq7__7,bq17__1,bq17__2,bq17__3,bq17__4,bq17__5,bq24_1___1,bq24_2___1,bq24_3___1,bq24_4___1,bq24_5___1,bq24_6___1,bq24_7___1,bq24_8___1,bq36___1,bq38__1,bq38__2,bq38__3,bq38__4,bq38__5,bq38__6,bq39_1___1,bq39_2__1,bq39_2__2,bq39_2__3,bq39_2__4,bq39_2__5,bq39_2__6,bq39_2__7,bq40___1
2,3,2,3,2,3,3,3,2,3,2,3,3,3,2,4,2,4,3,3,3,3,3,4,3,3,3,3,3,3,3,4,3,3,3,3,3,4,1,0,2,4,2,3,2,3,2,3,3,4,2,3,3,3,2,3,2,3,2,4,3,4,3,3,2,3,2,3,2,3,3,3,2,3,3,3,2,2,1,0,2,2,3,2,2,3,3,2,4,4,4,3,4,4,3,3,3,3,2,4,3,3,3,2,3,2,2,1,3,6,0,3,3,4,3,1,3,50,4000,0,2000,883101,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1
4,5,3,4,3,3,2,2,2,1,4,4,4,5,3,4,3,4,3,4,3,3,3,4,3,4,3,3,3,3,3,4,2,2,1,0,3,4,2,3,1,0,2,1,2,1,3,3,3,3,2,2,3,3,3,4,3,4,3,3,2,2,2,2,3,4,2,2,3,4,3,3,3,4,3,3,3,3,2,2,3,4,4,3,3,3,4,1,3,0,0,0,3,4,4,2,4,4,3,3,5,5,5,3,2,4,4,3,3,4,20,3,3,5,3,2,2,37,0,5000,0,24404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
3,4,3,3,2,3,1,0,3,2,2,2,2,2,2,2,2,2,2,2,1,0,2,2,3,3,2,2,2,2,1,0,1,0,2,2,2,2,1,0,1,0,1,0,2,2,2,3,1,0,1,0,2,2,2,2,2,2,4,5,2,2,4,6,2,2,2,2,3,4,2,2,2,2,2,3,2,2,1,0,1,0,3,3,3,3,2,2,3,2,3,3,3,3,3,4,3,4,3,4,3,4,4,3,3,4,2,3,2,3,20,3,3,3,3,2,2,33,2200,0,1700,615203,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1
5,5,3,2,4,4,5,5,4,5,3,3,4,7,5,6,4,6,4,7,5,6,4,5,4,4,4,5,2,2,4,7,3,2,2,1,3,5,5,4,2,2,5,7,4,3,2,1,3,6,4,4,3,5,4,5,5,6,4,5,4,4,4,4,4,3,4,4,5,6,4,4,4,6,4,3,3,5,4,4,5,6,4,4,3,4,4,4,4,5,4,4,4,4,4,4,4,3,3,2,2,3,3,2,1,2,3,3,4,3,10,3,3,3,4,3,4,36,4000,0,3000,306902,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1
5,5,5,5,3,4,3,4,3,4,1,0,5,5,5,5,4,5,4,6,3,4,5,5,3,4,2,2,4,5,1,0,2,2,2,2,4,5,3,4,3,4,3,4,4,5,4,5,3,4,2,3,3,4,3,4,2,2,2,2,3,4,1,0,2,2,4,4,2,2,3,3,3,3,3,4,4,4,2,2,2,2,5,4,4,5,4,4,4,3,3,4,3,4,5,2,4,4,4,2,3,2,2,2,2,2,5,2,3,1,15,4,4,4,4,2,4,40,4500,0,3000,155302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1
5,7,4,6,4,6,1,0,1,0,1,0,5,7,4,6,5,7,4,6,1,0,3,5,4,6,4,6,4,6,1,0,1,0,1,0,5,7,1,0,1,0,1,0,1,0,4,6,5,7,2,3,4,6,4,6,2,3,1,0,3,5,5,7,2,3,1,0,4,6,4,6,4,6,4,6,4,6,2,2,1,0,4,4,4,5,5,4,3,3,4,4,4,3,3,1,5,4,5,3,3,2,3,2,3,4,2,1,2,6,20,3,3,3,3,4,3,37,2500,0,2000,31501,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1
3,4,3,3,3,4,1,0,1,0,3,4,2,2,1,0,1,0,1,0,1,0,1,0,2,2,3,3,2,3,3,4,3,4,3,3,1,0,1,0,1,0,1,0,1,0,1,0,3,3,3,4,4,5,4,5,3,4,1,0,3,3,2,3,3,4,3,4,1,0,3,3,1,0,3,4,1,0,1,0,2,3,3,3,3,3,2,2,3,4,4,4,3,3,2,2,4,4,3,3,3,3,4,3,3,3,2,3,2,4,30,3,3,2,4,2,3,75,1800,0,1300,542001,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1
3,4,3,3,3,4,1,0,2,3,3,3,3,3,3,4,3,4,3,4,3,5,3,3,3,4,3,4,3,3,1,0,1,0,1,0,3,4,1,0,1,0,1,0,1,0,3,3,3,4,3,4,3,3,4,5,1,0,4,5,2,3,1,0,3,4,3,4,1,0,3,4,1,0,3,4,2,3,2,2,1,0,4,4,4,4,4,3,3,3,2,3,3,4,3,2,3,2,2,4,4,2,3,2,3,4,4,3,2,6,10,4,5,4,3,3,2,50,4800,0,2100,26102,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1
5,5,4,5,4,5,3,4,4,5,4,4,4,5,3,5,3,5,4,4,4,5,4,6,4,6,4,6,4,4,4,5,2,4,4,4,4,4,2,3,2,4,3,3,2,4,5,5,4,5,3,4,4,4,4,5,2,3,3,4,3,5,3,5,3,4,4,5,4,6,3,5,4,5,4,6,4,5,3,2,3,5,4,4,2,3,4,3,4,3,4,4,4,4,4,2,3,4,5,3,2,2,2,3,2,3,3,3,3,1,20,4,5,4,4,3,3,31,4100,0,3700,157101,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1
4,4,3,4,3,4,1,0,2,2,3,4,3,4,5,7,5,7,4,4,3,5,4,5,4,5,4,5,5,7,2,2,1,0,1,0,3,4,1,0,1,0,1,0,1,0,4,5,4,5,3,4,4,6,3,4,3,3,3,5,4,5,5,7,2,3,2,3,2,3,2,3,1,0,2,1,3,4,1,0,2,3,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,4,3,3,3,3,3,3,3,2,3,1,2,40,4,4,4,3,2,4,41,4000,0,3000,562401,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1
3,5,4,5,5,6,1,0,1,0,4,5,4,4,4,5,4,5,4,5,1,0,4,6,4,5,4,5,4,6,4,5,4,5,1,0,4,5,1,0,1,0,1,0,1,0,4,5,4,4,4,4,4,4,4,5,4,5,2,2,3,3,4,4,4,5,4,5,3,5,3,3,4,5,4,6,4,5,3,3,3,3,5,5,5,5,5,4,2,2,2,4,4,4,4,2,4,4,5,4,4,4,4,2,3,3,5,4,5,4,50,4,5,4,4,4,2,24,1500,0,1500,250301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
5,5,4,4,5,5,3,4,5,5,4,4,4,4,5,6,5,6,5,5,4,5,5,6,5,5,4,5,5,5,3,3,4,4,3,3,2,1,5,5,4,4,3,3,4,5,2,1,2,1,4,6,5,5,5,6,4,6,4,5,5,6,4,5,4,5,5,6,4,5,4,5,4,5,4,5,5,6,5,6,4,5,4,3,3,4,5,4,3,4,5,5,4,4,4,4,4,3,3,2,3,3,3,2,2,2,3,2,3,1,10,4,4,4,4,3,3,45,4100,0,2400,151301,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,1,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1
4,5,3,4,4,5,3,4,3,4,3,5,3,4,2,4,3,3,2,3,3,4,3,4,3,4,3,3,3,3,3,3,2,2,2,1,4,5,1,0,1,0,2,2,2,3,3,3,2,2,3,4,3,4,4,6,3,3,3,3,4,4,2,2,2,2,3,3,1,0,2,3,3,3,2,2,2,3,2,2,2,1,5,4,4,4,5,4,4,3,3,3,3,5,5,2,4,4,4,1,2,1,3,2,3,3,4,4,4,2,30,5,5,4,4,3,3,30,3500,0,2800,151201,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,1,1,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1
4,3,4,4,3,4,3,4,3,5,3,5,3,4,3,4,4,4,3,5,3,5,4,5,3,5,3,4,3,4,1,0,1,0,3,3,3,3,3,5,3,3,2,1,2,1,3,4,3,4,4,4,4,5,3,5,3,5,2,2,2,2,2,3,4,4,4,5,2,3,3,4,3,4,4,5,3,4,1,0,1,0,4,4,4,4,4,4,3,4,4,5,4,4,5,3,4,4,4,3,2,2,3,2,3,4,5,3,5,5,30,3,4,5,4,3,4,40,6500,0,4000,621403,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,0,1,1,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1
2,1,2,2,2,2,1,0,1,0,3,4,2,2,1,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,1,0,1,0,1,0,1,0,1,0,1,0,2,2,1,0,1,0,3,4,3,4,4,5,3,4,2,3,2,2,2,3,2,2,2,3,1,0,2,1,2,3,1,0,1,0,1,0,5,2,2,5,4,4,3,0,4,4,4,3,4,2,4,4,3,2,2,2,2,2,1,2,3,2,3,1,0,4,4,3,3,3,4,51,1400,0,1400,550201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1
4,4,3,3,3,3,5,5,2,2,5,2,4,3,4,3,4,3,4,4,3,3,2,2,4,4,4,3,3,2,4,2,2,2,2,1,4,5,3,3,3,3,1,0,1,0,1,0,4,4,4,4,3,3,4,3,3,3,3,3,4,5,3,3,3,3,4,4,3,3,3,3,4,3,3,3,3,3,4,4,3,3,4,3,4,4,4,4,4,4,4,4,4,3,3,4,4,4,4,4,4,3,3,2,3,3,3,2,5,3,10,3,3,4,4,3,2,48,4000,0,2300,301004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1
3,4,3,4,2,3,1,0,1,0,1,0,3,4,1,0,2,2,2,3,3,4,2,3,3,4,3,4,2,2,4,5,3,3,2,3,3,4,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,3,4,3,4,2,3,3,4,3,3,2,3,3,4,1,0,1,0,1,0,1,0,4,4,4,2,2,3,2,3,3,3,3,4,4,2,3,3,3,2,2,2,1,1,1,1,3,2,3,1,10,3,3,3,3,2,3,27,5000,0,1000,416204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
1,0,2,4,1,0,3,3,5,7,3,4,1,0,2,2,3,3,2,2,1,0,5,6,3,4,2,2,2,5,5,7,5,7,4,6,2,1,1,0,2,2,1,0,1,0,2,2,2,2,2,2,2,2,2,3,1,0,1,0,2,2,2,3,3,5,3,4,2,2,3,5,3,3,1,0,2,3,1,0,2,2,3,1,1,4,3,2,2,3,3,4,3,2,1,4,2,3,2,4,3,3,3,4,3,3,2,2,3,1,0,4,4,4,3,2,3,49,3600,0,1600,852401,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1
2,2,2,3,2,2,2,3,2,2,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,2,2,2,2,2,2,2,3,2,2,1,0,2,1,1,0,1,0,1,0,1,0,1,0,2,2,1,0,2,3,1,0,1,0,2,3,2,2,1,0,2,2,2,2,1,0,1,0,1,0,1,0,1,0,2,2,2,2,2,4,3,3,3,0,4,4,3,4,3,4,1,3,4,4,4,4,4,4,4,4,3,2,5,3,10,3,3,3,3,3,3,37,2700,0,2000,532101,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
4,5,3,4,3,4,4,2,2,4,4,4,5,2,2,2,3,3,3,5,2,2,3,3,4,3,2,5,4,4,3,6,3,5,1,0,3,4,2,4,2,4,1,0,1,0,3,3,3,3,3,4,4,5,3,4,5,5,2,4,4,4,2,5,2,3,3,2,5,5,3,4,3,4,2,3,2,2,1,0,1,0,5,3,3,4,4,4,4,3,3,3,4,2,2,3,4,4,3,3,4,4,4,3,3,3,2,2,3,1,3,4,4,4,3,3,3,43,3800,0,2400,212101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1
3,4,1,0,1,0,1,0,1,0,1,0,3,3,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,2,3,1,0,1,0,1,0,1,0,1,0,1,0,3,4,2,3,3,4,2,2,1,0,2,2,3,1,1,0,2,2,1,0,1,0,1,0,1,0,2,3,1,0,1,0,3,3,3,4,4,4,3,3,4,4,4,3,3,2,3,2,3,3,3,4,4,3,4,3,3,3,2,4,0,3,3,3,3,3,3,33,3300,0,2400,27101,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1
2,2,2,2,1,0,2,2,2,3,1,0,3,3,1,0,1,0,2,3,1,0,2,3,1,0,1,0,2,2,2,3,2,2,1,0,1,0,3,2,1,0,1,0,2,2,1,0,1,0,1,0,2,2,2,3,1,0,1,0,2,2,2,2,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,2,2,4,2,1,3,3,1,3,0,0,0,4,3,4,4,3,3,2,4,4,2,3,3,4,3,1,1,3,1,0,3,3,3,3,1,4,50,0,4000,0,904201,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
3,5,4,5,3,4,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,3,4,3,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,3,5,4,4,3,4,5,4,4,5,4,3,4,4,3,4,4,3,4,4,4,3,3,4,3,4,2,2,2,2,50,3,4,4,3,2,4,59,0,3000,0,863201,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
3,4,3,4,4,6,1,0,2,2,2,1,3,4,3,4,3,4,2,2,4,6,3,4,3,4,3,3,3,4,1,0,1,0,1,0,2,3,1,0,1,0,1,0,1,0,2,2,2,3,1,0,2,3,2,2,2,2,3,3,3,3,2,3,1,0,1,0,2,2,1,0,1,0,2,2,2,2,1,0,1,0,5,5,5,5,5,5,3,0,0,5,5,3,3,2,5,5,4,2,2,2,2,1,1,3,4,1,3,1,0,2,3,4,3,3,1,59,0,1200,0,411101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
4,5,4,5,4,5,4,5,4,5,4,5,4,6,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,2,3,2,3,4,5,2,3,2,3,2,2,2,3,4,5,4,5,4,5,3,4,3,4,3,4,3,4,3,4,3,4,3,5,4,5,3,4,4,5,4,5,3,4,4,5,4,5,4,5,4,4,4,2,4,3,3,3,4,4,4,4,4,2,4,3,4,4,2,1,4,1,2,3,4,4,3,2,60,4,4,4,4,3,2,41,3900,0,2800,151201,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1
5,7,5,7,4,6,5,7,5,7,4,6,4,6,5,7,5,7,4,6,1,0,3,5,4,6,4,6,4,6,1,0,1,0,4,6,5,7,4,6,4,6,4,6,2,3,4,6,4,6,4,6,4,6,4,6,2,2,1,0,3,4,5,7,2,3,3,4,3,4,2,2,3,5,2,3,5,5,1,0,1,0,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,2,3,3,2,3,2,3,3,2,3,2,4,50,3,4,3,2,3,3,34,3000,0,1400,155203,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1
4,5,4,5,4,5,4,5,4,4,4,5,4,6,4,6,4,6,4,6,3,5,4,6,4,6,4,6,4,6,3,5,3,5,3,3,4,5,3,3,3,4,4,6,4,6,4,5,4,5,4,6,4,5,4,5,3,4,3,4,3,6,2,3,3,4,3,4,2,3,2,2,2,3,2,3,4,4,2,2,3,4,4,4,3,4,4,3,3,3,3,3,3,3,3,3,4,4,4,3,3,2,3,3,2,3,2,3,2,6,45,4,3,4,3,2,4,38,6500,0,4000,153103,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1
3,3,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,2,2,2,2,2,2,1,0,3,2,2,1,1,0,1,0,1,0,5,7,1,0,1,0,1,0,1,0,3,2,1,0,3,2,3,1,4,2,1,0,1,0,3,2,3,1,4,3,5,5,5,7,3,2,3,2,4,4,4,1,1,0,1,0,1,1,1,2,4,2,1,1,1,4,2,1,1,5,1,1,4,5,5,5,5,5,5,5,2,4,2,2,80,2,4,2,5,2,2,46,3000,0,2400,214201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1
1,0,2,2,3,2,2,3,3,3,2,3,1,0,1,0,1,0,2,3,1,0,3,3,1,0,1,0,2,2,3,3,3,4,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,3,3,1,0,2,3,2,2,1,0,1,0,1,0,2,2,2,2,1,0,1,0,1,0,1,0,1,0,2,2,2,2,3,2,2,4,5,3,3,0,4,4,4,2,2,2,2,2,3,4,2,2,3,2,3,3,3,2,3,1,0,4,5,4,4,2,3,35,1800,0,1400,532301,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1
4,5,3,4,4,5,1,0,3,4,2,2,4,5,3,4,3,4,3,4,1,0,2,2,3,3,1,0,3,4,2,2,1,0,1,0,3,3,1,0,1,0,1,0,2,4,3,4,3,4,3,3,3,3,2,2,3,4,3,4,3,3,1,0,3,3,3,3,1,0,3,3,3,4,2,2,3,3,2,2,2,2,4,5,5,4,4,4,3,3,4,4,4,4,4,1,4,4,3,2,2,2,3,4,3,3,3,2,3,4,30,4,4,4,2,3,1,32,2800,0,2000,155501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1
